software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file,markers_symbol
4.1,cluster,1892 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.16597510373443983,0.14814814814814814,0.32,2189,92,34,16,1,['ENSMUSG00000035274'],0.18573588132858276,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Tpbg
4.1,cluster,1893 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.22893772893772893,0.20161290322580644,0.5,2182,99,25,25,1,['ENSMUSG00000074622'],0.02515784092247486,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Mafb
4.1,cluster,1894 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.2838427947598253,0.2549019607843137,0.52,2205,76,24,26,1,['ENSMUSG00000031665'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Sall1
4.1,cluster,1895 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.19230769230769226,0.17346938775510204,0.34,2200,81,33,17,1,['ENSMUSG00000043673'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Kcns3
4.1,cluster,1896 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.23364485981308414,0.20270270270270271,0.6,2163,118,20,30,1,['ENSMUSG00000019772'],0.3881136178970337,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Vip
4.1,cluster,1897 PVpo-VMPO-MPN Hmx2 Gaba_2,49,0.6032171581769437,0.5555555555555556,0.9183673469387755,2246,36,4,45,1,['ENSMUSG00000019772'],0.6118863821029663,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Vip
4.1,cluster,1898 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.1588502269288956,0.1320754716981132,0.84,2005,276,8,42,1,['ENSMUSG00000031130'],0.23799605667591095,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Brs3
4.1,cluster,1899 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.4600000000000001,0.46,0.46,2254,27,27,23,1,['ENSMUSG00000025780'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Itih5
4.1,cluster,1900 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.3787878787878788,0.40540540540540543,0.3,2259,22,35,15,1,['ENSMUSG00000003476'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Crhr2
4.1,cluster,1901 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.4197080291970802,0.4107142857142857,0.46,2248,33,27,23,1,['ENSMUSG00000033149'],1.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Phldb2
4.1,cluster,1902 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.379746835443038,0.4444444444444444,0.24,2266,15,38,12,1,['ENSMUSG00000090667'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Gm765
4.1,cluster,1903 PVpo-VMPO-MPN Hmx2 Gaba_2,50,0.15444015444015444,0.13675213675213677,0.32,2180,101,34,16,1,['ENSMUSG00000087203'],0.24870091676712036,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Gm13986
4.1,cluster,1904 PVpo-VMPO-MPN Hmx2 Gaba_3,50,0.8426966292134832,0.9375,0.6,2279,2,20,30,1,['ENSMUSG00000066842'],1.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Hmcn1
4.1,cluster,1905 PVpo-VMPO-MPN Hmx2 Gaba_3,50,0.6153846153846154,0.8,0.32,2277,4,34,16,1,['ENSMUSG00000067604'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Nms
4.1,cluster,1906 PVpo-VMPO-MPN Hmx2 Gaba_3,50,0.4198473282442748,0.41509433962264153,0.44,2250,31,28,22,1,['ENSMUSG00000024256'],0.37572529911994934,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Adcyap1
4.1,cluster,1907 PVpo-VMPO-MPN Hmx2 Gaba_3,50,0.3102189781021898,0.30357142857142855,0.34,2242,39,33,17,1,['ENSMUSG00000109097'],0.08504488319158554,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Gm29683
4.1,cluster,1908 PVpo-VMPO-MPN Hmx2 Gaba_3,50,0.702247191011236,0.78125,0.5,2274,7,25,25,1,['ENSMUSG00000009376'],1.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Met
4.1,cluster,1909 PVpo-VMPO-MPN Hmx2 Gaba_3,50,0.3112033195020747,0.2777777777777778,0.6,2203,78,20,30,1,['ENSMUSG00000040478'],0.054144199937582016,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Prdm13
4.1,cluster,1910 PVpo-VMPO-MPN Hmx2 Gaba_4,50,0.4831932773109243,0.48936170212765956,0.46,2257,24,27,23,1,['ENSMUSG00000107638'],0.21113069355487823,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Gm30524
4.1,cluster,1911 PVpo-VMPO-MPN Hmx2 Gaba_4,50,0.3695652173913043,0.37777777777777777,0.34,2253,28,33,17,1,['ENSMUSG00000010461'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Eya4
4.1,cluster,1912 PVpo-VMPO-MPN Hmx2 Gaba_5,50,0.31531531531531537,0.32558139534883723,0.28,2252,29,36,14,1,['ENSMUSG00000032274'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Cyp19a1
4.1,cluster,1913 PVpo-VMPO-MPN Hmx2 Gaba_5,50,0.43859649122807015,0.625,0.2,2275,6,40,10,1,['ENSMUSG00000085139'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,A730046J19Rik
4.1,cluster,1914 PVpo-VMPO-MPN Hmx2 Gaba_5,50,0.423076923076923,0.55,0.22,2272,9,39,11,1,['ENSMUSG00000046500'],0.5514768958091736,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Tafa4
4.1,cluster,1915 PVpo-VMPO-MPN Hmx2 Gaba_5,50,0.6159420289855072,0.7727272727272727,0.34,2276,5,33,17,1,['ENSMUSG00000116158'],0.0,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Kiss1
4.1,cluster,1916 PVpo-VMPO-MPN Hmx2 Gaba_5,50,0.15676567656765678,0.1366906474820144,0.38,2161,120,31,19,1,['ENSMUSG00000020467'],0.061208195984363556,cluster_106_PVpo-VMPO-MPN_Hmx2_Gaba_individual_results.pkl,Efemp1
4.1,cluster,1917 DMH Hmx2 Gaba_1,50,0.28735632183908044,0.3225806451612903,0.2,2103,21,40,10,1,['ENSMUSG00000056888'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Glipr1
4.1,cluster,1918 DMH Hmx2 Gaba_1,50,0.27070063694267515,0.25757575757575757,0.34,2075,49,33,17,1,['ENSMUSG00000053747'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Sox14
4.1,cluster,1919 DMH Hmx2 Gaba_1,50,0.5688622754491017,0.5352112676056338,0.76,2091,33,12,38,1,['ENSMUSG00000016028'],1.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Celsr1
4.1,cluster,1920 DMH Hmx2 Gaba_1,28,0.2,0.17647058823529413,0.42857142857142855,2090,56,16,12,1,['ENSMUSG00000086541'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Has2os
4.1,cluster,1921 DMH Hmx2 Gaba_1,50,0.15486725663716816,0.1590909090909091,0.14,2087,37,43,7,1,['ENSMUSG00000056888'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Glipr1
4.1,cluster,1922 DMH Hmx2 Gaba_1,50,0.5952380952380952,0.625,0.5,2109,15,25,25,1,['ENSMUSG00000021680'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Crhbp
4.1,cluster,1923 DMH Hmx2 Gaba_1,50,0.5670103092783505,0.6111111111111112,0.44,2110,14,28,22,1,['ENSMUSG00000032128'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Robo3
4.1,cluster,1924 DMH Hmx2 Gaba_1,50,0.2791878172588832,0.2558139534883721,0.44,2060,64,28,22,1,['ENSMUSG00000036169'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Sostdc1
4.1,cluster,1925 DMH Hmx2 Gaba_1,50,0.24875621890547261,0.22727272727272727,0.4,2056,68,30,20,1,['ENSMUSG00000071847'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Apcdd1
4.1,cluster,1926 DMH Hmx2 Gaba_1,50,0.2450980392156863,0.234375,0.3,2075,49,35,15,1,['ENSMUSG00000026193'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Fn1
4.1,cluster,1927 DMH Hmx2 Gaba_1,50,0.4530201342281879,0.43548387096774194,0.54,2089,35,23,27,1,['ENSMUSG00000053747'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Sox14
4.1,cluster,1928 DMH Hmx2 Gaba_2,50,0.20321361058601137,0.17063492063492064,0.86,1915,209,7,43,1,['ENSMUSG00000043456'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Zfp536
4.1,cluster,1929 DMH Hmx2 Gaba_2,50,0.40476190476190477,0.425,0.34,2101,23,33,17,1,['ENSMUSG00000041731'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Pgm5
4.1,cluster,1930 DMH Hmx2 Gaba_2,50,0.34313725490196084,0.30434782608695654,0.7,2044,80,15,35,1,['ENSMUSG00000021099'],0.14976812899112701,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Six6
4.1,cluster,1931 DMH Hmx2 Gaba_2,50,0.3313253012048193,0.3793103448275862,0.22,2106,18,39,11,1,['ENSMUSG00000067158'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Col4a4
4.1,cluster,1932 DMH Hmx2 Gaba_2,50,0.24193548387096772,1.0,0.06,2124,0,47,3,1,['ENSMUSG00000031364'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Grpr
4.1,cluster,1933 DMH Hmx2 Gaba_2,50,0.3846153846153846,0.391304347826087,0.36,2096,28,32,18,1,['ENSMUSG00000031364'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Grpr
4.1,cluster,1934 DMH Hmx2 Gaba_2,50,0.5057803468208093,0.47297297297297297,0.7,2085,39,15,35,1,['ENSMUSG00000047139'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Cd24a
4.1,cluster,1935 DMH Hmx2 Gaba_2,50,0.7943925233644861,0.8292682926829268,0.68,2117,7,16,34,1,['ENSMUSG00000021685'],1.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Otp
4.1,cluster,1936 DMH Hmx2 Gaba_2,50,0.17667844522968199,0.15503875968992248,0.4,2015,109,30,20,1,['ENSMUSG00000032081'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Apoc3
4.1,cluster,1937 DMH Hmx2 Gaba_3,50,0.42452830188679247,0.6428571428571429,0.18,2119,5,41,9,1,['ENSMUSG00000026483'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Fam129a
4.1,cluster,1938 DMH Hmx2 Gaba_3,50,0.4496402877697841,0.43859649122807015,0.5,2092,32,25,25,1,['ENSMUSG00000024256'],1.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Adcyap1
4.1,cluster,1939 DMH Hmx2 Gaba_3,50,0.26455026455026454,0.24390243902439024,0.4,2062,62,30,20,1,['ENSMUSG00000026062'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Slc9a2
4.1,cluster,1940 DMH Hmx2 Gaba_3,50,0.5927835051546391,0.6388888888888888,0.46,2111,13,27,23,1,['ENSMUSG00000032532'],1.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Cck
4.1,cluster,1941 DMH Hmx2 Gaba_3,50,0.2699530516431925,0.24468085106382978,0.46,2053,71,27,23,1,['ENSMUSG00000067158'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Col4a4
4.1,cluster,1942 DMH Hmx2 Gaba_3,50,0.29126213592233013,0.3076923076923077,0.24,2097,27,38,12,1,['ENSMUSG00000031880'],0.3714902400970459,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Rrad
4.1,cluster,1943 DMH Hmx2 Gaba_3,50,0.5794701986754967,0.5555555555555556,0.7,2096,28,15,35,1,['ENSMUSG00000024027'],1.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Glp1r
4.1,cluster,1944 DMH Hmx2 Gaba_3,50,0.49999999999999994,0.9,0.18,2123,1,41,9,1,['ENSMUSG00000049115'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Agtr1a
4.1,cluster,1945 DMH Hmx2 Gaba_3,50,0.4585798816568047,0.4305555555555556,0.62,2083,41,19,31,1,['ENSMUSG00000026572'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Tbx19
4.1,cluster,1946 DMH Hmx2 Gaba_4,50,0.18604651162790695,0.16842105263157894,0.32,2045,79,34,16,1,['ENSMUSG00000040478'],0.07110027968883514,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Prdm13
4.1,cluster,1947 DMH Hmx2 Gaba_4,50,0.16016713091922002,0.1377245508982036,0.46,1980,144,27,23,1,['ENSMUSG00000040260'],0.30079516768455505,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Daam2
4.1,cluster,1948 DMH Hmx2 Gaba_4,50,0.19650655021834063,0.17647058823529413,0.36,2040,84,32,18,1,['ENSMUSG00000059049'],0.20988477766513824,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Frem1
4.1,cluster,1949 DMH Hmx2 Gaba_4,50,0.46666666666666673,0.56,0.28,2113,11,36,14,1,['ENSMUSG00000021337'],0.0,cluster_107_DMH_Hmx2_Gaba_individual_results.pkl,Scgn
