software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget,file
4.1,cluster,0114 L2/3 IT CTX Glut_3,50,0.2857142857142857,0.8,0.08,849,1,46,4,4,"['ENSMUSG00000052430', 'ENSMUSG00000009376', 'ENSMUSG00000075707', 'ENSMUSG00000022382']",0.3687710165977478,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0115 L2/3 IT CTX Glut_3,50,0.2165354330708661,0.2156862745098039,0.22,810,40,39,11,1,['ENSMUSG00000021108'],0.0,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0116 L2/3 IT CTX Glut_3,50,0.0,0.0,0.0,842,8,50,0,3,"['ENSMUSG00000030551', 'ENSMUSG00000005360', 'ENSMUSG00000047996']",0.0,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0117 L2/3 IT CTX Glut_4,50,0.2857142857142857,0.8,0.08,849,1,46,4,3,"['ENSMUSG00000025776', 'ENSMUSG00000012705', 'ENSMUSG00000005124']",0.0,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0118 L2/3 IT CTX Glut_4,50,0.5454545454545454,0.8,0.24,847,3,38,12,2,"['ENSMUSG00000035021', 'ENSMUSG00000024014']",1.0,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0119 L2/3 IT CTX Glut_4,50,0.396039603960396,0.4210526315789473,0.32,828,22,34,16,1,['ENSMUSG00000034009'],0.0,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0120 L2/3 IT CTX Glut_4,50,0.6666666666666666,0.8,0.4,845,5,30,20,2,"['ENSMUSG00000051111', 'ENSMUSG00000005360']",0.5,cluster_007_L2_3_IT_CTX_Glut_results.csv
4.1,cluster,0121 L2/3 IT ENT Glut_1,50,0.4651162790697674,0.8888888888888888,0.16,799,1,42,8,2,"['ENSMUSG00000027568', 'ENSMUSG00000032440']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0122 L2/3 IT ENT Glut_1,50,0.5555555555555556,1.0,0.2,800,0,40,10,3,"['ENSMUSG00000045613', 'ENSMUSG00000063415', 'ENSMUSG00000022026']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0123 L2/3 IT ENT Glut_1,50,0.3846153846153846,0.8571428571428571,0.12,799,1,44,6,2,"['ENSMUSG00000032511', 'ENSMUSG00000009734']",0.0477131642401218,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0124 L2/3 IT ENT Glut_2,50,0.1724137931034483,1.0,0.04,800,0,48,2,2,"['ENSMUSG00000035021', 'ENSMUSG00000115654']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0125 L2/3 IT ENT Glut_2,50,0.3896103896103896,0.4615384615384615,0.24,786,14,38,12,2,"['ENSMUSG00000000792', 'ENSMUSG00000020061']",0.5,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0126 L2/3 IT ENT Glut_2,50,0.0862068965517241,0.5,0.02,799,1,49,1,3,"['ENSMUSG00000072591', 'ENSMUSG00000020651', 'ENSMUSG00000032946']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0127 L2/3 IT ENT Glut_3,50,0.5672268907563025,0.574468085106383,0.54,780,20,23,27,1,['ENSMUSG00000023046'],1.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0128 L2/3 IT ENT Glut_3,50,0.0,0.0,0.0,800,0,50,0,3,"['ENSMUSG00000027318', 'ENSMUSG00000019890', 'ENSMUSG00000059898']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0129 L2/3 IT ENT Glut_3,50,0.4487179487179487,1.0,0.14,800,0,43,7,2,"['ENSMUSG00000027400', 'ENSMUSG00000075707']",0.5,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0130 L2/3 IT ENT Glut_4,50,0.5232558139534883,1.0,0.18,800,0,41,9,2,"['ENSMUSG00000027966', 'ENSMUSG00000032776']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0131 L2/3 IT ENT Glut_4,50,0.1724137931034483,1.0,0.04,800,0,48,2,3,"['ENSMUSG00000019935', 'ENSMUSG00000040373', 'ENSMUSG00000068196']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0132 L2/3 IT ENT Glut_4,50,0.4255319148936171,0.7272727272727273,0.16,797,3,42,8,2,"['ENSMUSG00000027356', 'ENSMUSG00000043913']",0.1191780641674995,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0133 L2/3 IT ENT Glut_5,50,0.3205128205128205,0.7142857142857143,0.1,798,2,45,5,2,"['ENSMUSG00000069132', 'ENSMUSG00000075270']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0134 L2/3 IT ENT Glut_5,50,0.0757575757575757,0.25,0.02,797,3,49,1,3,"['ENSMUSG00000037279', 'ENSMUSG00000074776', 'ENSMUSG00000018217']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0135 L2/3 IT ENT Glut_5,50,0.0,0.0,0.0,793,7,50,0,3,"['ENSMUSG00000051985', 'ENSMUSG00000027356', 'ENSMUSG00000020904']",0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0136 L2/3 IT ENT Glut_6,50,0.5612244897959183,0.9166666666666666,0.22,799,1,39,11,2,"['ENSMUSG00000016918', 'ENSMUSG00000059713']",0.5,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0137 L2/3 IT ENT Glut_6,50,0.5555555555555556,0.7368421052631579,0.28,795,5,36,14,1,['ENSMUSG00000020963'],0.0,cluster_008_L2_3_IT_ENT_Glut_results.csv
4.1,cluster,0138 L2/3 IT PIR-ENTl Glut_1,50,0.3658536585365853,0.75,0.12,1348,2,44,6,3,"['ENSMUSG00000045573', 'ENSMUSG00000023886', 'ENSMUSG00000031283']",0.1794031709432602,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0139 L2/3 IT PIR-ENTl Glut_1,50,0.1724137931034483,1.0,0.04,1350,0,48,2,4,"['ENSMUSG00000038331', 'ENSMUSG00000075707', 'ENSMUSG00000021803', 'ENSMUSG00000014813']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0140 L2/3 IT PIR-ENTl Glut_1,50,0.0,0.0,0.0,1350,0,50,0,3,"['ENSMUSG00000062077', 'ENSMUSG00000036578', 'ENSMUSG00000097683']",0.0481663644313812,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0141 L2/3 IT PIR-ENTl Glut_1,50,0.5319148936170213,0.9090909090909092,0.2,1349,1,40,10,2,"['ENSMUSG00000023886', 'ENSMUSG00000025592']",0.2217722088098526,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0142 L2/3 IT PIR-ENTl Glut_1,50,0.0,0.0,0.0,1350,0,50,0,2,"['ENSMUSG00000034796', 'ENSMUSG00000061524']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0143 L2/3 IT PIR-ENTl Glut_1,50,0.0,0.0,0.0,1349,1,50,0,3,"['ENSMUSG00000070867', 'ENSMUSG00000030043', 'ENSMUSG00000112117']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0144 L2/3 IT PIR-ENTl Glut_2,50,0.0,0.0,0.0,1350,0,50,0,3,"['ENSMUSG00000055214', 'ENSMUSG00000092196', 'ENSMUSG00000044254']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0145 L2/3 IT PIR-ENTl Glut_2,50,0.0862068965517241,0.5,0.02,1349,1,49,1,3,"['ENSMUSG00000026872', 'ENSMUSG00000105265', 'ENSMUSG00000042655']",0.0427955687046051,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0146 L2/3 IT PIR-ENTl Glut_2,50,0.2419354838709677,1.0,0.06,1350,0,47,3,3,"['ENSMUSG00000040536', 'ENSMUSG00000030263', 'ENSMUSG00000046321']",0.0933648571372032,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0147 L2/3 IT PIR-ENTl Glut_2,50,0.0,0.0,0.0,1350,0,50,0,5,"['ENSMUSG00000059173', 'ENSMUSG00000062077', 'ENSMUSG00000047773', 'ENSMUSG00000021647', 'ENSMUSG00000031283']",0.0354321375489234,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0148 L2/3 IT PIR-ENTl Glut_2,50,0.3846153846153846,0.8571428571428571,0.12,1349,1,44,6,3,"['ENSMUSG00000032487', 'ENSMUSG00000049796', 'ENSMUSG00000046321']",0.0947544127702713,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0149 L2/3 IT PIR-ENTl Glut_3,50,0.5102040816326532,0.8333333333333334,0.2,1348,2,40,10,2,"['ENSMUSG00000053475', 'ENSMUSG00000037868']",0.5,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0150 L2/3 IT PIR-ENTl Glut_3,50,0.0,0.0,0.0,1349,1,50,0,6,"['ENSMUSG00000051985', 'ENSMUSG00000048482', 'ENSMUSG00000095139', 'ENSMUSG00000046321', 'ENSMUSG00000035258', 'ENSMUSG00000114469']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0151 L2/3 IT PIR-ENTl Glut_3,50,0.5701754385964913,0.8125,0.26,1347,3,37,13,1,['ENSMUSG00000001435'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0152 L2/3 IT PIR-ENTl Glut_3,50,0.0,0.0,0.0,1350,0,50,0,3,"['ENSMUSG00000030905', 'ENSMUSG00000032548', 'ENSMUSG00000021250']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0153 L2/3 IT PIR-ENTl Glut_3,50,0.4716981132075473,0.7142857142857143,0.2,1346,4,40,10,1,['ENSMUSG00000026452'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0154 L2/3 IT PIR-ENTl Glut_3,50,0.423728813559322,0.5882352941176471,0.2,1343,7,40,10,1,['ENSMUSG00000019865'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0155 L2/3 IT PIR-ENTl Glut_4,50,0.0862068965517241,0.5,0.02,1349,1,49,1,3,"['ENSMUSG00000010797', 'ENSMUSG00000047161', 'ENSMUSG00000007480']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0156 L2/3 IT PIR-ENTl Glut_4,50,0.6818181818181818,0.7297297297297297,0.54,1340,10,23,27,1,['ENSMUSG00000048776'],1.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0157 L2/3 IT PIR-ENTl Glut_4,50,0.2564102564102564,0.5714285714285714,0.08,1347,3,46,4,3,"['ENSMUSG00000055409', 'ENSMUSG00000037362', 'ENSMUSG00000022468']",0.1159929856657981,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0158 L2/3 IT PIR-ENTl Glut_4,50,0.3658536585365853,0.75,0.12,1348,2,44,6,2,"['ENSMUSG00000009734', 'ENSMUSG00000041731']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0159 L2/3 IT PIR-ENTl Glut_4,50,0.2419354838709677,1.0,0.06,1350,0,47,3,3,"['ENSMUSG00000070366', 'ENSMUSG00000022468', 'ENSMUSG00000047161']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0160 L2/3 IT PIR-ENTl Glut_4,50,0.0,0.0,0.0,1350,0,50,0,3,"['ENSMUSG00000058400', 'ENSMUSG00000053004', 'ENSMUSG00000051354']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0161 L2/3 IT PIR-ENTl Glut_5,50,0.4452054794520548,0.5416666666666666,0.26,1339,11,37,13,1,['ENSMUSG00000044201'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0162 L2/3 IT PIR-ENTl Glut_6,50,0.4411764705882353,0.6923076923076923,0.18,1346,4,41,9,2,"['ENSMUSG00000036949', 'ENSMUSG00000097683']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0163 L2/3 IT PIR-ENTl Glut_6,50,0.5526315789473685,0.6,0.42,1336,14,29,21,1,['ENSMUSG00000026247'],0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0164 L2/3 IT PIR-ENTl Glut_7,50,0.303030303030303,1.0,0.08,1350,0,46,4,3,"['ENSMUSG00000024211', 'ENSMUSG00000030043', 'ENSMUSG00000085936']",0.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0165 L2/3 IT PIR-ENTl Glut_7,50,0.7203389830508474,1.0,0.34,1350,0,33,17,2,"['ENSMUSG00000038354', 'ENSMUSG00000097182']",1.0,cluster_009_L2_3_IT_PIR-ENTl_Glut_results.csv
4.1,cluster,0166 IT AON-TT-DP Glut_1,50,0.3571428571428571,1.0,0.1,950,0,45,5,2,"['ENSMUSG00000071317', 'ENSMUSG00000035021']",0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0167 IT AON-TT-DP Glut_1,50,0.5970149253731342,0.7619047619047619,0.32,945,5,34,16,2,"['ENSMUSG00000049001', 'ENSMUSG00000001103']",0.3648544251918793,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0168 IT AON-TT-DP Glut_1,50,0.753968253968254,1.0,0.38,950,0,31,19,1,['ENSMUSG00000022053'],0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0169 IT AON-TT-DP Glut_1,50,0.5232558139534883,1.0,0.18,950,0,41,9,2,"['ENSMUSG00000036545', 'ENSMUSG00000023886']",0.5,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0170 IT AON-TT-DP Glut_1,50,0.4069767441860465,0.7777777777777778,0.14,948,2,43,7,2,"['ENSMUSG00000045573', 'ENSMUSG00000031216']",0.5,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0171 IT AON-TT-DP Glut_2,50,0.303030303030303,1.0,0.08,950,0,46,4,2,"['ENSMUSG00000003657', 'ENSMUSG00000040605']",0.1985093653202057,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0172 IT AON-TT-DP Glut_2,50,0.0,0.0,0.0,950,0,50,0,2,"['ENSMUSG00000075270', 'ENSMUSG00000074071']",0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0173 IT AON-TT-DP Glut_2,50,0.4268292682926829,0.875,0.14,949,1,43,7,2,"['ENSMUSG00000085582', 'ENSMUSG00000030047']",0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0174 IT AON-TT-DP Glut_2,50,0.7017543859649122,1.0,0.32,950,0,34,16,2,"['ENSMUSG00000042501', 'ENSMUSG00000020963']",0.6682794690132141,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0175 IT AON-TT-DP Glut_3,50,0.547945205479452,0.6666666666666666,0.32,942,8,34,16,2,"['ENSMUSG00000050558', 'ENSMUSG00000009075']",0.5,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0176 IT AON-TT-DP Glut_3,50,0.1612903225806451,0.6666666666666666,0.04,949,1,48,2,2,"['ENSMUSG00000026235', 'ENSMUSG00000041482']",0.5310434103012085,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0177 IT AON-TT-DP Glut_3,50,0.7,0.84,0.42,946,4,29,21,1,['ENSMUSG00000038216'],0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0178 IT AON-TT-DP Glut_3,50,0.9234234234234234,0.9534883720930232,0.82,948,2,9,41,1,['ENSMUSG00000039313'],1.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0179 IT AON-TT-DP Glut_4,50,0.2439024390243902,0.5,0.08,946,4,46,4,2,"['ENSMUSG00000085007', 'ENSMUSG00000037868']",0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0180 IT AON-TT-DP Glut_4,50,0.3378378378378379,0.8333333333333334,0.1,949,1,45,5,2,"['ENSMUSG00000032360', 'ENSMUSG00000019899']",0.5,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0181 IT AON-TT-DP Glut_4,50,0.3571428571428571,1.0,0.1,950,0,45,5,2,"['ENSMUSG00000034981', 'ENSMUSG00000045027']",0.0843366310000419,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0182 IT AON-TT-DP Glut_5,50,0.3915662650602409,0.4482758620689655,0.26,934,16,37,13,1,['ENSMUSG00000027820'],0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0183 IT AON-TT-DP Glut_5,50,0.0,0.0,0.0,950,0,50,0,3,"['ENSMUSG00000042817', 'ENSMUSG00000049001', 'ENSMUSG00000020140']",0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0184 IT AON-TT-DP Glut_5,50,0.0925925925925925,1.0,0.02,950,0,49,1,2,"['ENSMUSG00000050840', 'ENSMUSG00000043969']",0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0185 IT AON-TT-DP Glut_5,50,0.5666666666666668,0.68,0.34,942,8,33,17,1,['ENSMUSG00000028370'],0.0,cluster_010_IT_AON-TT-DP_Glut_results.csv
4.1,cluster,0186 L2 IT ENT-po Glut_1,50,0.5263157894736842,0.75,0.24,246,4,38,12,2,"['ENSMUSG00000038257', 'ENSMUSG00000035105']",0.2296632975339889,cluster_011_L2_IT_ENT-po_Glut_results.csv
4.1,cluster,0187 L2 IT ENT-po Glut_1,50,0.3888888888888889,0.7,0.14,247,3,43,7,2,"['ENSMUSG00000009075', 'ENSMUSG00000035105']",0.2202147245407104,cluster_011_L2_IT_ENT-po_Glut_results.csv
4.1,cluster,0188 L2 IT ENT-po Glut_2,50,0.7038834951456311,0.7435897435897436,0.58,240,10,21,29,1,['ENSMUSG00000025324'],1.0,cluster_011_L2_IT_ENT-po_Glut_results.csv
4.1,cluster,0189 L2 IT ENT-po Glut_2,50,0.8585858585858587,0.918918918918919,0.68,247,3,16,34,2,"['ENSMUSG00000035258', 'ENSMUSG00000036357']",0.7605530023574829,cluster_011_L2_IT_ENT-po_Glut_results.csv
4.1,cluster,0190 L2 IT ENT-po Glut_3,50,0.590909090909091,0.8666666666666667,0.26,248,2,37,13,1,['ENSMUSG00000041064'],0.0,cluster_011_L2_IT_ENT-po_Glut_results.csv
4.1,cluster,0191 L2 IT ENT-po Glut_4,50,0.4487179487179487,0.4565217391304347,0.42,225,25,29,21,1,['ENSMUSG00000023046'],0.0,cluster_011_L2_IT_ENT-po_Glut_results.csv
4.1,cluster,0192 MEA Slc17a7 Glut_1,50,0.8411214953271029,0.8780487804878049,0.72,1076,5,14,36,1,['ENSMUSG00000026841'],1.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0193 MEA Slc17a7 Glut_1,50,0.5555555555555556,1.0,0.2,1081,0,40,10,3,"['ENSMUSG00000042793', 'ENSMUSG00000001119', 'ENSMUSG00000038408']",0.3764331340789795,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0194 MEA Slc17a7 Glut_1,50,0.4081632653061224,0.6666666666666666,0.16,1077,4,42,8,3,"['ENSMUSG00000009376', 'ENSMUSG00000020061', 'ENSMUSG00000091243']",0.172050803899765,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0195 MEA Slc17a7 Glut_1,50,0.5188679245283019,0.7857142857142857,0.22,1078,3,39,11,2,"['ENSMUSG00000032796', 'ENSMUSG00000024236']",0.2499786466360092,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0196 MEA Slc17a7 Glut_1,50,0.4824561403508772,0.6875,0.22,1076,5,39,11,3,"['ENSMUSG00000038463', 'ENSMUSG00000090272', 'ENSMUSG00000009376']",0.4724578261375427,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0197 MEA Slc17a7 Glut_1,50,0.4098360655737705,0.5555555555555556,0.2,1073,8,40,10,2,"['ENSMUSG00000043013', 'ENSMUSG00000091243']",0.0647758394479751,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0198 MEA Slc17a7 Glut_1,50,0.2857142857142857,0.8,0.08,1080,1,46,4,2,"['ENSMUSG00000053897', 'ENSMUSG00000037362']",0.1027963906526565,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0199 MEA Slc17a7 Glut_1,50,0.4878048780487805,1.0,0.16,1081,0,42,8,3,"['ENSMUSG00000019929', 'ENSMUSG00000001506', 'ENSMUSG00000116029']",0.3147359788417816,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0200 MEA Slc17a7 Glut_1,36,0.8,1.0,0.4444444444444444,1095,0,20,16,3,"['ENSMUSG00000053399', 'ENSMUSG00000020061', 'ENSMUSG00000075707']",0.1840400248765945,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0201 MEA Slc17a7 Glut_2,50,0.1587301587301587,0.2105263157894736,0.08,1066,15,46,4,1,['ENSMUSG00000040086'],0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0202 MEA Slc17a7 Glut_2,50,0.3846153846153846,0.8571428571428571,0.12,1080,1,44,6,2,"['ENSMUSG00000041261', 'ENSMUSG00000024553']",0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0203 MEA Slc17a7 Glut_2,50,0.9297520661157026,0.9375,0.9,1078,3,5,45,1,['ENSMUSG00000027168'],1.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0204 MEA Slc17a7 Glut_2,50,0.4054054054054054,1.0,0.12,1081,0,44,6,2,"['ENSMUSG00000096883', 'ENSMUSG00000036198']",0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0205 MEA Slc17a7 Glut_2,50,0.759493670886076,0.8888888888888888,0.48,1078,3,26,24,2,"['ENSMUSG00000046178', 'ENSMUSG00000063415']",0.5626603364944458,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0206 MEA Slc17a7 Glut_2,50,0.2830188679245283,0.4285714285714285,0.12,1073,8,44,6,1,['ENSMUSG00000086308'],0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0207 MEA Slc17a7 Glut_2,50,0.3658536585365853,0.75,0.12,1079,2,44,6,2,"['ENSMUSG00000019230', 'ENSMUSG00000039004']",0.0596240274608135,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0208 MEA Slc17a7 Glut_2,50,0.2419354838709677,1.0,0.06,1081,0,47,3,1,['ENSMUSG00000117254'],0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0209 MEA Slc17a7 Glut_2,50,0.2325581395348837,0.4444444444444444,0.08,1076,5,46,4,3,"['ENSMUSG00000019768', 'ENSMUSG00000018339', 'ENSMUSG00000047161']",0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0210 MEA Slc17a7 Glut_2,50,0.5945945945945945,0.55,0.88,1045,36,6,44,1,['ENSMUSG00000057098'],1.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0211 MEA Slc17a7 Glut_2,45,0.6015037593984963,0.7272727272727273,0.3555555555555555,1080,6,29,16,1,['ENSMUSG00000027849'],0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0212 MEA Slc17a7 Glut_2,50,0.3571428571428571,1.0,0.1,1081,0,45,5,2,"['ENSMUSG00000002930', 'ENSMUSG00000060044']",0.0,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0213 MEA Slc17a7 Glut_3,50,0.0925925925925925,1.0,0.02,1081,0,49,1,3,"['ENSMUSG00000074575', 'ENSMUSG00000070867', 'ENSMUSG00000111657']",0.0373517274856567,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0214 MEA Slc17a7 Glut_3,50,0.2272727272727272,0.75,0.06,1080,1,47,3,2,"['ENSMUSG00000059187', 'ENSMUSG00000043013']",0.527107834815979,cluster_012_MEA_Slc17a7_Glut_results.csv
4.1,cluster,0215 COAp Grxcr2 Glut_1,50,0.6884057971014493,0.8636363636363636,0.38,247,3,31,19,2,"['ENSMUSG00000027347', 'ENSMUSG00000022324']",0.7481902837753296,cluster_013_COAp_Grxcr2_Glut_results.csv
4.1,cluster,0216 COAp Grxcr2 Glut_2,50,0.3947368421052631,0.5625,0.18,243,7,41,9,1,['ENSMUSG00000050558'],0.0,cluster_013_COAp_Grxcr2_Glut_results.csv
4.1,cluster,0217 COAp Grxcr2 Glut_2,50,0.1612903225806451,0.6666666666666666,0.04,249,1,48,2,3,"['ENSMUSG00000026205', 'ENSMUSG00000051354', 'ENSMUSG00000112117']",0.0,cluster_013_COAp_Grxcr2_Glut_results.csv
4.1,cluster,0218 COAp Grxcr2 Glut_2,50,0.3947368421052631,0.5625,0.18,243,7,41,9,1,['ENSMUSG00000034765'],0.0,cluster_013_COAp_Grxcr2_Glut_results.csv
4.1,cluster,0219 COAp Grxcr2 Glut_2,50,0.3846153846153846,0.8571428571428571,0.12,249,1,44,6,2,"['ENSMUSG00000034009', 'ENSMUSG00000075707']",0.5,cluster_013_COAp_Grxcr2_Glut_results.csv
4.1,cluster,0220 COAp Grxcr2 Glut_2,50,0.1612903225806451,0.6666666666666666,0.04,249,1,48,2,2,"['ENSMUSG00000025946', 'ENSMUSG00000027318']",0.0,cluster_013_COAp_Grxcr2_Glut_results.csv
4.1,cluster,0221 LA-BLA-BMA-PA Glut_1,50,0.3191489361702127,0.5454545454545454,0.12,1495,5,44,6,2,"['ENSMUSG00000015134', 'ENSMUSG00000063260']",0.5,cluster_014_LA-BLA-BMA-PA_Glut_results.csv
4.1,cluster,0222 LA-BLA-BMA-PA Glut_1,50,0.2027027027027027,0.5,0.06,1497,3,47,3,3,"['ENSMUSG00000027996', 'ENSMUSG00000079173', 'ENSMUSG00000015568']",0.0,cluster_014_LA-BLA-BMA-PA_Glut_results.csv
4.1,cluster,0223 LA-BLA-BMA-PA Glut_1,50,0.5319148936170213,0.9090909090909092,0.2,1499,1,40,10,3,"['ENSMUSG00000027849', 'ENSMUSG00000030500', 'ENSMUSG00000038843']",0.0,cluster_014_LA-BLA-BMA-PA_Glut_results.csv
4.1,cluster,0224 LA-BLA-BMA-PA Glut_1,50,0.1515151515151515,0.5,0.04,1498,2,48,2,2,"['ENSMUSG00000021765', 'ENSMUSG00000040605']",0.0,cluster_014_LA-BLA-BMA-PA_Glut_results.csv
4.1,cluster,0225 LA-BLA-BMA-PA Glut_1,50,0.0,0.0,0.0,1500,0,50,0,3,"['ENSMUSG00000032360', 'ENSMUSG00000041708', 'ENSMUSG00000038843']",0.0851578712463378,cluster_014_LA-BLA-BMA-PA_Glut_results.csv
