defined_class	cell_set_accession	Taxonomy_label	Exclude_from_ontology	defined_class_name	defined_class_definition	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0111321	CS20230722_SUPT_0751	0751 PAG Pou4f2 Mesi2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111322	CS20230722_SUPT_0752	0752 PAG Pou4f2 Mesi2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111323	CS20230722_SUPT_0753	0753 PAG Pou4f2 Mesi2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111324	CS20230722_SUPT_0754	0754 PAG Pou4f2 Mesi2 Glut_5														
http://purl.obolibrary.org/obo/PCL_0111325	CS20230722_SUPT_0755	0755 PAG Pou4f2 Mesi2 Glut_6														
http://purl.obolibrary.org/obo/PCL_0115583	CS20230722_CLUS_3203	0756 SC Bnc2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111327	CS20230722_SUPT_0757	0757 SC Bnc2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111328	CS20230722_SUPT_0758	0758 SC Bnc2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111329	CS20230722_SUPT_0759	0759 SC Bnc2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111330	CS20230722_SUPT_0760	0760 SCig Foxb1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111331	CS20230722_SUPT_0761	0761 SCig Foxb1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111332	CS20230722_SUPT_0762	0762 SCig Foxb1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111333	CS20230722_SUPT_0763	0763 SCig Foxb1 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111337	CS20230722_SUPT_0767	0767 SCiw Pitx2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111338	CS20230722_SUPT_0768	0768 SCiw Pitx2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111339	CS20230722_SUPT_0769	0769 SCiw Pitx2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111340	CS20230722_SUPT_0770	0770 IC Tfap2d Maf Glut_1														
http://purl.obolibrary.org/obo/PCL_0111341	CS20230722_SUPT_0771	0771 IC Tfap2d Maf Glut_2														
http://purl.obolibrary.org/obo/PCL_0111342	CS20230722_SUPT_0772	0772 IC Tfap2d Maf Glut_3														
http://purl.obolibrary.org/obo/PCL_0111343	CS20230722_SUPT_0773	0773 IC Tfap2d Maf Glut_4														
http://purl.obolibrary.org/obo/PCL_0115695	CS20230722_CLUS_3315	0774 IC Tfap2d Maf Glut_5														
http://purl.obolibrary.org/obo/PCL_0111345	CS20230722_SUPT_0775	0775 IC Tfap2d Maf Glut_6														
http://purl.obolibrary.org/obo/PCL_0111346	CS20230722_SUPT_0776	0776 CUN-PPN Evx2 Meis2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111347	CS20230722_SUPT_0777	0777 CUN-PPN Evx2 Meis2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111348	CS20230722_SUPT_0778	0778 CUN-PPN Evx2 Meis2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111349	CS20230722_SUPT_0779	0779 CUN-PPN Evx2 Meis2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111350	CS20230722_SUPT_0780	0780 CUN-PPN Evx2 Meis2 Glut_5														
http://purl.obolibrary.org/obo/PCL_0111355	CS20230722_SUPT_0785	0785 SCsg Pde5a Glut_1														
http://purl.obolibrary.org/obo/PCL_0111356	CS20230722_SUPT_0786	0786 SCsg Pde5a Glut_2														
http://purl.obolibrary.org/obo/PCL_0111357	CS20230722_SUPT_0787	0787 SCsg Pde5a Glut_3														
http://purl.obolibrary.org/obo/PCL_0111362	CS20230722_SUPT_0792	0792 PPN-CUN-PCG Otp En1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111363	CS20230722_SUPT_0793	0793 PPN-CUN-PCG Otp En1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111364	CS20230722_SUPT_0794	0794 PPN-CUN-PCG Otp En1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111365	CS20230722_SUPT_0795	0795 MRN-PPN-CUN Pax8 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111366	CS20230722_SUPT_0796	0796 MRN-PPN-CUN Pax8 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0115798	CS20230722_CLUS_3418	0797 MRN-PPN-CUN Pax8 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111368	CS20230722_SUPT_0798	0798 MRN-VTN-PPN Pax5 Cdh23 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111369	CS20230722_SUPT_0799	0799 MRN-VTN-PPN Pax5 Cdh23 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111370	CS20230722_SUPT_0800	0800 SNr-VTA Pax5 Npas1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0115821	CS20230722_CLUS_3441	0801 SNr-VTA Pax5 Npas1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111372	CS20230722_SUPT_0802	0802 PAG-PPN Pax5 Sox21 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111373	CS20230722_SUPT_0803	0803 PAG-PPN Pax5 Sox21 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111374	CS20230722_SUPT_0804	0804 PAG-PPN Pax5 Sox21 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111375	CS20230722_SUPT_0805	0805 PAG-PPN Pax5 Sox21 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111377	CS20230722_SUPT_0807	0807 IC Six3 En2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111378	CS20230722_SUPT_0808	0808 IC Six3 En2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111379	CS20230722_SUPT_0809	0809 IC Six3 En2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111380	CS20230722_SUPT_0810	0810 IC Six3 En2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111381	CS20230722_SUPT_0811	0811 IC Six3 En2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111382	CS20230722_SUPT_0812	0812 IC Six3 En2 Gaba_6														
http://purl.obolibrary.org/obo/PCL_0111383	CS20230722_SUPT_0813	0813 IC Six3 En2 Gaba_7														
http://purl.obolibrary.org/obo/PCL_0111384	CS20230722_SUPT_0814	0814 PAG-MRN-RN Foxa2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111385	CS20230722_SUPT_0815	0815 PAG-MRN-RN Foxa2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111386	CS20230722_SUPT_0816	0816 PAG-MRN-RN Foxa2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111387	CS20230722_SUPT_0817	0817 PAG-MRN-RN Foxa2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111388	CS20230722_SUPT_0818	0818 PAG-ND-PCG Onecut1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111389	CS20230722_SUPT_0819	0819 PAG-ND-PCG Onecut1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111390	CS20230722_SUPT_0820	0820 PAG-ND-PCG Onecut1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0115933	CS20230722_CLUS_3553	0821 PAG-ND-PCG Onecut1 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111392	CS20230722_SUPT_0822	0822 PAG-ND-PCG Onecut1 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111393	CS20230722_SUPT_0823	0823 PAG-RN Nkx2-2 Otx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111394	CS20230722_SUPT_0824	0824 PAG-RN Nkx2-2 Otx1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111395	CS20230722_SUPT_0825	0825 PAG-RN Nkx2-2 Otx1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111396	CS20230722_SUPT_0826	0826 PAG-RN Nkx2-2 Otx1 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111397	CS20230722_SUPT_0827	0827 PAG-RN Nkx2-2 Otx1 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111398	CS20230722_SUPT_0828	0828 PAG-RN Nkx2-2 Otx1 Gaba_6														
http://purl.obolibrary.org/obo/PCL_0111399	CS20230722_SUPT_0829	0829 PRT Tcf7l2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111400	CS20230722_SUPT_0830	0830 PRT Tcf7l2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111401	CS20230722_SUPT_0831	0831 PRT Tcf7l2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111402	CS20230722_SUPT_0832	0832 PRT Tcf7l2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111403	CS20230722_SUPT_0833	0833 PRT Tcf7l2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111404	CS20230722_SUPT_0834	0834 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111405	CS20230722_SUPT_0835	0835 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111406	CS20230722_SUPT_0836	0836 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111407	CS20230722_SUPT_0837	0837 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111408	CS20230722_SUPT_0838	0838 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111409	CS20230722_SUPT_0839	0839 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_6														
http://purl.obolibrary.org/obo/PCL_0111410	CS20230722_SUPT_0840	0840 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_7														
http://purl.obolibrary.org/obo/PCL_0111411	CS20230722_SUPT_0841	0841 SC Otx2 Gcnt4 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116052	CS20230722_CLUS_3672	0842 SC Otx2 Gcnt4 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111413	CS20230722_SUPT_0843	0843 SC-PAG Lef1 Emx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111414	CS20230722_SUPT_0844	0844 SC-PAG Lef1 Emx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111415	CS20230722_SUPT_0845	0845 SC-PAG Lef1 Emx2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111416	CS20230722_SUPT_0846	0846 SC-PAG Lef1 Emx2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111417	CS20230722_SUPT_0847	0847 SC-PAG Lef1 Emx2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111418	CS20230722_SUPT_0848	0848 SCm-PAG Cdh23 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111419	CS20230722_SUPT_0849	0849 SCm-PAG Cdh23 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111420	CS20230722_SUPT_0850	0850 SCm-PAG Cdh23 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111421	CS20230722_SUPT_0851	0851 SCm-PAG Cdh23 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111422	CS20230722_SUPT_0852	0852 SCs Dmbx1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111423	CS20230722_SUPT_0853	0853 SCs Dmbx1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111424	CS20230722_SUPT_0854	0854 SCs Dmbx1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111425	CS20230722_SUPT_0855	0855 SCs Dmbx1 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0116120	CS20230722_CLUS_3740	0856 SCs Dmbx1 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111427	CS20230722_SUPT_0857	0857 SC Lef1 Otx2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0116125	CS20230722_CLUS_3745	0858 SC Lef1 Otx2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111429	CS20230722_SUPT_0859	0859 SCs Pax7 Nfia Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111430	CS20230722_SUPT_0860	0860 SCs Pax7 Nfia Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111431	CS20230722_SUPT_0861	0861 SCs Pax7 Nfia Gaba_3														
http://purl.obolibrary.org/obo/PCL_0116138	CS20230722_CLUS_3758	0862 SCs Pax7 Nfia Gaba_4														
http://purl.obolibrary.org/obo/PCL_0116139	CS20230722_CLUS_3759	0863 SCs Pax7 Nfia Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111434	CS20230722_SUPT_0864	0864 PRT Mecom Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111435	CS20230722_SUPT_0865	0865 PRT Mecom Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111436	CS20230722_SUPT_0866	0866 PRT Mecom Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111437	CS20230722_SUPT_0867	0867 SC Tnnt1 Gli3 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111438	CS20230722_SUPT_0868	0868 SC Tnnt1 Gli3 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111439	CS20230722_SUPT_0869	0869 SCs Lef1 Gli3 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111440	CS20230722_SUPT_0870	0870 SCs Lef1 Gli3 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111441	CS20230722_SUPT_0871	0871 SCs Lef1 Gli3 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111442	CS20230722_SUPT_0872	0872 SCsg Gabrr2 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111443	CS20230722_SUPT_0873	0873 SCsg Gabrr2 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0111444	CS20230722_SUPT_0874	0874 SCsg Gabrr2 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111445	CS20230722_SUPT_0875	0875 SCsg Gabrr2 Gaba_4														
http://purl.obolibrary.org/obo/PCL_0111446	CS20230722_SUPT_0876	0876 SCsg Gabrr2 Gaba_5														
http://purl.obolibrary.org/obo/PCL_0111447	CS20230722_SUPT_0877	0877 IPN Otp Crisp1 Gaba_1														
http://purl.obolibrary.org/obo/PCL_0111448	CS20230722_SUPT_0878	0878 IPN Otp Crisp1 Gaba_2														
http://purl.obolibrary.org/obo/PCL_0116216	CS20230722_CLUS_3836	0879 IPN Otp Crisp1 Gaba_3														
http://purl.obolibrary.org/obo/PCL_0111450	CS20230722_SUPT_0880	0880 SNc-VTA-RAmb Foxa1 Dopa_1														
http://purl.obolibrary.org/obo/PCL_0111451	CS20230722_SUPT_0881	0881 SNc-VTA-RAmb Foxa1 Dopa_2														
http://purl.obolibrary.org/obo/PCL_0111452	CS20230722_SUPT_0882	0882 SNc-VTA-RAmb Foxa1 Dopa_3														
http://purl.obolibrary.org/obo/PCL_0111453	CS20230722_SUPT_0883	0883 SNc-VTA-RAmb Foxa1 Dopa_4														
http://purl.obolibrary.org/obo/PCL_0111454	CS20230722_SUPT_0884	0884 SNc-VTA-RAmb Foxa1 Dopa_5														
http://purl.obolibrary.org/obo/PCL_0111455	CS20230722_SUPT_0885	0885 SNc-VTA-RAmb Foxa1 Dopa_6														
http://purl.obolibrary.org/obo/PCL_0111456	CS20230722_SUPT_0886	0886 SNc-VTA-RAmb Foxa1 Dopa_7														
http://purl.obolibrary.org/obo/PCL_0111457	CS20230722_SUPT_0887	0887 SNc-VTA-RAmb Foxa1 Dopa_8														
http://purl.obolibrary.org/obo/PCL_0111458	CS20230722_SUPT_0888	0888 MB-MY Tph2 Glut-Sero_1														
http://purl.obolibrary.org/obo/PCL_0111459	CS20230722_SUPT_0889	0889 MB-MY Tph2 Glut-Sero_2														
http://purl.obolibrary.org/obo/PCL_0111460	CS20230722_SUPT_0890	0890 MB-MY Tph2 Glut-Sero_3														
http://purl.obolibrary.org/obo/PCL_0111461	CS20230722_SUPT_0891	0891 MB-MY Tph2 Glut-Sero_4														
http://purl.obolibrary.org/obo/PCL_0111462	CS20230722_SUPT_0892	0892 MB-MY Tph2 Glut-Sero_5														
http://purl.obolibrary.org/obo/PCL_0116290	CS20230722_CLUS_3910	0893 MB-MY Tph2 Glut-Sero_6														
http://purl.obolibrary.org/obo/PCL_0116291	CS20230722_CLUS_3911	0894 MB-MY Tph2 Glut-Sero_7														
http://purl.obolibrary.org/obo/PCL_0111465	CS20230722_SUPT_0895	0895 PB Lmx1a Glut_1														
http://purl.obolibrary.org/obo/PCL_0116306	CS20230722_CLUS_3926	0896 PB Lmx1a Glut_2														
http://purl.obolibrary.org/obo/PCL_0111467	CS20230722_SUPT_0897	0897 PB Lmx1a Glut_3														
http://purl.obolibrary.org/obo/PCL_0111468	CS20230722_SUPT_0898	0898 PB Lmx1a Glut_4														
http://purl.obolibrary.org/obo/PCL_0111469	CS20230722_SUPT_0899	0899 PB Lmx1a Glut_5														
http://purl.obolibrary.org/obo/PCL_0111470	CS20230722_SUPT_0900	0900 PB Lmx1a Glut_6														
http://purl.obolibrary.org/obo/PCL_0111471	CS20230722_SUPT_0901	0901 PB Lmx1a Glut_7														
http://purl.obolibrary.org/obo/PCL_0111474	CS20230722_SUPT_0904	0904 PB Pax5 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111475	CS20230722_SUPT_0905	0905 PB Pax5 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111476	CS20230722_SUPT_0906	0906 LDT-PCG Vsx2 Lhx4 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111477	CS20230722_SUPT_0907	0907 LDT-PCG Vsx2 Lhx4 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111478	CS20230722_SUPT_0908	0908 LDT-PCG Vsx2 Lhx4 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111479	CS20230722_SUPT_0909	0909 LDT-PCG Vsx2 Lhx4 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111480	CS20230722_SUPT_0910	0910 LDT-PCG Vsx2 Lhx4 Glut_5														
http://purl.obolibrary.org/obo/PCL_0111481	CS20230722_SUPT_0911	0911 LDT-PCG Vsx2 Lhx4 Glut_6														
http://purl.obolibrary.org/obo/PCL_0111482	CS20230722_SUPT_0912	0912 LDT-PCG Vsx2 Lhx4 Glut_7														
http://purl.obolibrary.org/obo/PCL_0111483	CS20230722_SUPT_0913	0913 LDT-PCG Vsx2 Lhx4 Glut_8														
http://purl.obolibrary.org/obo/PCL_0111484	CS20230722_SUPT_0914	0914 PB Evx2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111485	CS20230722_SUPT_0915	0915 PB Evx2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111486	CS20230722_SUPT_0916	0916 PB Evx2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111487	CS20230722_SUPT_0917	0917 PB Evx2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111488	CS20230722_SUPT_0918	0918 PB Evx2 Glut_5														
http://purl.obolibrary.org/obo/PCL_0111489	CS20230722_SUPT_0919	0919 PB Evx2 Glut_6														
http://purl.obolibrary.org/obo/PCL_0111490	CS20230722_SUPT_0920	0920 PB Evx2 Glut_7														
http://purl.obolibrary.org/obo/PCL_0111491	CS20230722_SUPT_0921	0921 PB Evx2 Glut_8														
http://purl.obolibrary.org/obo/PCL_0111492	CS20230722_SUPT_0922	0922 PB Evx2 Glut_9														
http://purl.obolibrary.org/obo/PCL_0111493	CS20230722_SUPT_0923	0923 B-PB Nr4a2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116479	CS20230722_CLUS_4099	0924 B-PB Nr4a2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111495	CS20230722_SUPT_0925	0925 PCG-PRNr Vsx2 Nkx6-1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111496	CS20230722_SUPT_0926	0926 PCG-PRNr Vsx2 Nkx6-1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111497	CS20230722_SUPT_0927	0927 PCG-PRNr Vsx2 Nkx6-1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0116496	CS20230722_CLUS_4116	0928 PCG-PRNr Vsx2 Nkx6-1 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111499	CS20230722_SUPT_0929	0929 PCG-PRNr Vsx2 Nkx6-1 Glut_5														
http://purl.obolibrary.org/obo/PCL_0111500	CS20230722_SUPT_0930	0930 PCG-PRNr Vsx2 Nkx6-1 Glut_6														
http://purl.obolibrary.org/obo/PCL_0111501	CS20230722_SUPT_0931	0931 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111502	CS20230722_SUPT_0932	0932 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111503	CS20230722_SUPT_0933	0933 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111504	CS20230722_SUPT_0934	0934 PRNc-NI-SG-RPO Vsx2 Nr4a2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111505	CS20230722_SUPT_0935	0935 PRNc-PARN Tlx1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111506	CS20230722_SUPT_0936	0936 PRNc-PARN Tlx1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111507	CS20230722_SUPT_0937	0937 PRNc-PARN Tlx1 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111509	CS20230722_SUPT_0939	0939 PSV Pvalb Lhx2 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111510	CS20230722_SUPT_0940	0940 PSV Pvalb Lhx2 Glut_2														
http://purl.obolibrary.org/obo/PCL_0116532	CS20230722_CLUS_4152	0941 PSV Pvalb Lhx2 Glut_3														
http://purl.obolibrary.org/obo/PCL_0116533	CS20230722_CLUS_4153	0942 PSV Pvalb Lhx2 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111513	CS20230722_SUPT_0943	0943 PB-NTS Phox2b Ebf3 Lmx1b Glut_1														
http://purl.obolibrary.org/obo/PCL_0111514	CS20230722_SUPT_0944	0944 PB-NTS Phox2b Ebf3 Lmx1b Glut_2														
http://purl.obolibrary.org/obo/PCL_0111516	CS20230722_SUPT_0946	0946 IPN-LDT Vsx2 Nkx6-1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111517	CS20230722_SUPT_0947	0947 IPN-LDT Vsx2 Nkx6-1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111518	CS20230722_SUPT_0948	0948 LDT Vsx2 Nkx6-1 Nfib Glut_1														
http://purl.obolibrary.org/obo/PCL_0116574	CS20230722_CLUS_4194	0949 LDT Vsx2 Nkx6-1 Nfib Glut_2														
http://purl.obolibrary.org/obo/PCL_0116575	CS20230722_CLUS_4195	0950 NLL-SOC Spp1 Glut_1														
http://purl.obolibrary.org/obo/PCL_0116576	CS20230722_CLUS_4196	0951 NLL-SOC Spp1 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111525	CS20230722_SUPT_0955	0955 PRP-NI-PRNc-GRN Otp Glut_1														
http://purl.obolibrary.org/obo/PCL_0111526	CS20230722_SUPT_0956	0956 PRP-NI-PRNc-GRN Otp Glut_2														
http://purl.obolibrary.org/obo/PCL_0111527	CS20230722_SUPT_0957	0957 PRP-NI-PRNc-GRN Otp Glut_3														
http://purl.obolibrary.org/obo/PCL_0111528	CS20230722_SUPT_0958	0958 PRP-NI-PRNc-GRN Otp Glut_4														
http://purl.obolibrary.org/obo/PCL_0111529	CS20230722_SUPT_0959	0959 NTS Phox2b Glut_1														
http://purl.obolibrary.org/obo/PCL_0111530	CS20230722_SUPT_0960	0960 NTS Phox2b Glut_2														
http://purl.obolibrary.org/obo/PCL_0111531	CS20230722_SUPT_0961	0961 NTS Phox2b Glut_3														
http://purl.obolibrary.org/obo/PCL_0111532	CS20230722_SUPT_0962	0962 NTS Phox2b Glut_4														
http://purl.obolibrary.org/obo/PCL_0111533	CS20230722_SUPT_0963	0963 NTS Phox2b Glut_5														
http://purl.obolibrary.org/obo/PCL_0111534	CS20230722_SUPT_0964	0964 NTS Phox2b Glut_6														
http://purl.obolibrary.org/obo/PCL_0111535	CS20230722_SUPT_0965	0965 NTS Phox2b Glut_7														
http://purl.obolibrary.org/obo/PCL_0111536	CS20230722_SUPT_0966	0966 NTS Phox2b Glut_8														
http://purl.obolibrary.org/obo/PCL_0111537	CS20230722_SUPT_0967	0967 NTS Phox2b Glut_9														
http://purl.obolibrary.org/obo/PCL_0111538	CS20230722_SUPT_0968	0968 NTS Phox2b Glut_10														
http://purl.obolibrary.org/obo/PCL_0111543	CS20230722_SUPT_0973	0973 PGRN-PARN-MDRN Hoxb5 Glut_1														
http://purl.obolibrary.org/obo/PCL_0111544	CS20230722_SUPT_0974	0974 PGRN-PARN-MDRN Hoxb5 Glut_2														
http://purl.obolibrary.org/obo/PCL_0111545	CS20230722_SUPT_0975	0975 PGRN-PARN-MDRN Hoxb5 Glut_3														
http://purl.obolibrary.org/obo/PCL_0111546	CS20230722_SUPT_0976	0976 PGRN-PARN-MDRN Hoxb5 Glut_4														
http://purl.obolibrary.org/obo/PCL_0111547	CS20230722_SUPT_0977	0977 PGRN-PARN-MDRN Hoxb5 Glut_5														
http://purl.obolibrary.org/obo/PCL_0111548	CS20230722_SUPT_0978	0978 PGRN-PARN-MDRN Hoxb5 Glut_6														
